AB691763,AF304460.1,99.858,3522,5,0,1,3522,20570,24091,0.0,6330,100
AB691764,AF304460.1,98.258,27318,415,7,1,27259,1,27316,0.0,47143,100
AB691765,AF304460.1,98.264,27308,414,7,1,27250,10,27315,0.0,47134,100
AB691766,AF304460.1,98.257,27304,415,7,1,27245,11,27312,0.0,47117,100
AB691767,AF304460.1,98.217,27309,428,6,1,27252,9,27315,0.0,47080,100
AF304460,AF304460.1,100.000,27317,0,0,1,27317,1,27317,0.0,49263,100
AF344186,AF304460.1,99.917,3600,3,0,1,3600,20532,24131,0.0,6479,100
AF344187,AF304460.1,99.861,3600,5,0,1,3600,20532,24131,0.0,6470,100
AF344188,AF304460.1,99.861,3600,5,0,1,3600,20532,24131,0.0,6470,100
AF344189,AF304460.1,99.778,3600,8,0,1,3600,20532,24131,0.0,6457,100
AY386379,AF304460.1,99.882,1702,2,0,1,1702,20570,22271,0.0,3061,100
AY386380,AF304460.1,99.882,1702,2,0,1,1702,20570,22271,0.0,3061,100
AY386381,AF304460.1,99.941,1702,1,0,1,1702,20570,22271,0.0,3066,100
AY386382,AF304460.1,99.941,1702,1,0,1,1702,20570,22271,0.0,3066,100
AY386383,AF304460.1,100.000,1702,0,0,1,1702,20570,22271,0.0,3070,100
AY386384,AF304460.1,100.000,1702,0,0,1,1702,20570,22271,0.0,3070,100
AY386385,AF304460.1,100.000,1702,0,0,1,1702,20570,22271,0.0,3070,100
AY386386,AF304460.1,99.882,1702,2,0,1,1702,20570,22271,0.0,3061,100
AY386387,AF304460.1,99.882,1702,2,0,1,1702,20570,22271,0.0,3061,100
AY386388,AF304460.1,99.882,1702,2,0,1,1702,20570,22271,0.0,3061,100
AY386389,AF304460.1,99.706,1700,5,0,1,1700,20570,22269,0.0,3044,100
AY386390,AF304460.1,98.694,1684,16,1,1,1678,20623,22306,0.0,2939,100
AY386391,AF304460.1,98.694,1684,16,1,1,1678,20623,22306,0.0,2939,100
AY386392,AF304460.1,95.473,1745,70,2,1,1736,20623,22367,0.0,2791,100
AY386393,AF304460.1,98.634,1684,17,1,1,1678,20623,22306,0.0,2935,100
AY386394,AF304460.1,99.882,1702,2,0,1,1702,20570,22271,0.0,3061,100
AY386395,AF304460.1,99.882,1702,2,0,1,1702,20570,22271,0.0,3061,100
AY751810,AF304460.1,77.586,174,39,0,1,174,14363,14536,9.89e-36,139,99
AY751811,AF304460.1,77.586,174,39,0,1,174,14363,14536,9.89e-36,139,99
AY751812,AF304460.1,77.586,174,39,0,1,174,14363,14536,9.89e-36,139,99
AY751813,AF304460.1,75.862,174,42,0,1,174,14363,14536,6.16e-32,125,100
AY751814,AF304460.1,76.437,174,41,0,1,174,14363,14536,5.06e-33,130,100
AY751815,AF304460.1,76.437,174,41,0,1,174,14363,14536,5.06e-33,130,100
AY751816,AF304460.1,76.437,174,41,0,1,174,14363,14536,5.06e-33,130,100
AY754762,AF304460.1,76.437,174,41,0,1,174,14363,14536,5.06e-33,130,100
AY775288,AF304460.1,99.000,100,1,0,1,100,26505,26604,2.09e-47,177,100
CS123973,AF304460.1,80.531,113,22,0,15,127,16201,16313,4.16e-26,105,88
CS123977,AF304460.1,86.154,65,8,1,2,65,27053,27117,1.21e-16,74.3,90
CS123978,AF304460.1,82.707,133,23,0,1,133,16049,16181,2.55e-35,137,99
CS123980,AF304460.1,80.000,40,8,0,161,200,25836,25875,2.97e-05,37.4,19
CS123982,AF304460.1,79.024,205,43,0,1,205,15155,15359,4.70e-47,177,99
CS123984,AF304460.1,77.273,66,14,1,4,68,25889,25954,4.81e-09,49.1,92
CS123986,AF304460.1,77.273,88,20,0,20,107,18463,18550,2.42e-15,69.8,82
DJ009214,AF304460.1,80.531,113,22,0,15,127,16201,16313,4.16e-26,105,88
DJ009216,AF304460.1,86.154,65,8,1,2,65,27053,27117,1.21e-16,74.3,90
DJ009217,AF304460.1,82.707,133,23,0,1,133,16049,16181,2.55e-35,137,99
DJ009218,AF304460.1,80.000,40,8,0,161,200,25836,25875,2.97e-05,37.4,19
DJ009219,AF304460.1,79.024,205,43,0,1,205,15155,15359,4.70e-47,177,99
DJ009220,AF304460.1,77.273,66,14,1,4,68,25889,25954,4.81e-09,49.1,92
DJ009221,AF304460.1,77.273,88,20,0,20,107,18463,18550,2.42e-15,69.8,82
DL143785,AF304460.1,100.000,598,0,0,1,598,24890,25487,0.0,1079,100
DL470169,AF304460.1,100.000,40,0,0,1,40,1,40,5.61e-17,73.4,100
DQ243939,AF304460.1,100.000,1170,0,0,1,1170,25686,26855,0.0,2111,100
DQ243940,AF304460.1,99.145,1170,10,0,1,1170,25686,26855,0.0,2066,100
DQ243941,AF304460.1,98.632,1170,13,1,1,1167,25686,26855,0.0,2037,100
DQ243942,AF304460.1,99.145,1170,10,0,1,1170,25686,26855,0.0,2066,100
DQ243943,AF304460.1,98.803,1170,14,0,1,1170,25686,26855,0.0,2048,100
DQ243944,AF304460.1,98.547,1170,17,0,1,1170,25686,26855,0.0,2034,100
DQ243945,AF304460.1,99.145,1170,10,0,1,1170,25686,26855,0.0,2066,100
DQ243946,AF304460.1,99.145,1170,10,0,1,1170,25686,26855,0.0,2066,100
DQ243947,AF304460.1,98.974,1170,12,0,1,1170,25686,26855,0.0,2057,100
DQ243948,AF304460.1,98.376,1170,19,0,1,1170,25686,26855,0.0,2025,100
DQ243949,AF304460.1,98.376,1170,19,0,1,1170,25686,26855,0.0,2025,100
DQ243950,AF304460.1,98.205,1170,21,0,1,1170,25686,26855,0.0,2016,100
DQ243951,AF304460.1,98.376,1170,19,0,1,1170,25686,26855,0.0,2025,100
DQ243952,AF304460.1,98.205,1170,21,0,1,1170,25686,26855,0.0,2016,100
DQ243953,AF304460.1,98.120,1170,21,1,1,1169,25686,26855,0.0,2008,100
DQ243954,AF304460.1,98.120,1170,22,0,1,1170,25686,26855,0.0,2012,100
DQ243955,AF304460.1,98.120,1170,22,0,1,1170,25686,26855,0.0,2012,100
DQ243956,AF304460.1,98.034,1170,23,0,1,1170,25686,26855,0.0,2007,100
DQ243957,AF304460.1,98.120,1170,22,0,1,1170,25686,26855,0.0,2012,100
DQ243958,AF304460.1,98.205,1170,21,0,1,1170,25686,26855,0.0,2016,100
DQ243959,AF304460.1,98.120,1170,22,0,1,1170,25686,26855,0.0,2012,100
DQ243960,AF304460.1,98.205,1170,21,0,1,1170,25686,26855,0.0,2016,100
DQ243961,AF304460.1,98.034,1170,23,0,1,1170,25686,26855,0.0,2007,100
DQ243962,AF304460.1,97.863,1170,25,0,1,1170,25686,26855,0.0,1998,100
DQ243963,AF304460.1,99.972,3522,1,0,1,3522,20570,24091,0.0,6348,100
DQ243964,AF304460.1,98.183,3522,55,2,1,3513,20570,24091,0.0,6063,100
DQ243965,AF304460.1,97.984,3522,62,2,1,3513,20570,24091,0.0,6031,100
DQ243966,AF304460.1,98.126,3522,57,2,1,3513,20570,24091,0.0,6054,100
DQ243967,AF304460.1,97.871,3522,66,2,1,3513,20570,24091,0.0,6013,100
DQ243968,AF304460.1,97.871,3522,66,2,1,3513,20570,24091,0.0,6013,100
DQ243969,AF304460.1,97.927,3522,64,2,1,3513,20570,24091,0.0,6022,100
DQ243970,AF304460.1,97.956,3522,63,2,1,3513,20570,24091,0.0,6027,100
DQ243971,AF304460.1,97.672,3522,73,2,1,3513,20570,24091,0.0,5982,100
DQ243972,AF304460.1,97.729,3522,71,2,1,3513,20570,24091,0.0,5991,100
DQ243973,AF304460.1,97.217,3522,89,2,1,3513,20570,24091,0.0,5910,100
DQ243974,AF304460.1,97.189,3522,90,2,1,3513,20570,24091,0.0,5905,100
DQ243975,AF304460.1,97.161,3522,91,2,1,3513,20570,24091,0.0,5901,100
DQ243976,AF304460.1,97.189,3522,90,2,1,3513,20570,24091,0.0,5905,100
DQ243977,AF304460.1,96.650,3522,109,2,1,3513,20570,24091,0.0,5819,100
DQ243978,AF304460.1,96.678,3522,108,2,1,3513,20570,24091,0.0,5824,100
DQ243979,AF304460.1,96.564,3522,112,2,1,3513,20570,24091,0.0,5806,100
DQ243980,AF304460.1,96.508,3522,114,2,1,3513,20570,24091,0.0,5797,100
DQ243981,AF304460.1,95.312,960,42,1,1,957,20570,21529,0.0,1527,100
DQ243982,AF304460.1,97.834,1708,37,0,1,1708,22384,24091,0.0,2914,100
DQ243983,AF304460.1,96.536,3522,113,2,1,3513,20570,24091,0.0,5801,100
DQ243984,AF304460.1,96.564,3522,112,2,1,3513,20570,24091,0.0,5806,100
DQ243985,AF304460.1,96.451,3522,116,2,1,3513,20570,24091,0.0,5788,100
DQ243986,AF304460.1,96.479,3522,115,2,1,3513,20570,24091,0.0,5792,100
DQ243987,AF304460.1,95.270,1797,76,2,1,1788,20570,22366,0.0,2857,100
EF103182,AF304460.1,99.523,419,2,0,1,419,14344,14762,0.0,747,100
EF103183,AF304460.1,99.523,419,2,0,1,419,14344,14762,0.0,747,100
EF103184,AF304460.1,99.523,419,2,0,1,419,14344,14762,0.0,747,100
EF198671,AF304460.1,98.718,312,2,1,231,542,24439,24748,8.10e-157,543,100
EF198671,AF304460.1,99.142,233,2,0,1,233,24091,24323,9.89e-118,412,100
EF198671,AF304460.1,91.667,24,2,0,432,455,24661,24638,2.85e-04,35.6,100
EF198672,AF304460.1,98.788,660,6,1,1,660,24091,24748,0.0,1152,100
EF198672,AF304460.1,91.667,24,2,0,550,573,24661,24638,3.48e-04,35.6,100
EF198673,AF304460.1,97.424,660,15,1,1,660,24091,24748,0.0,1112,100
EF198673,AF304460.1,91.667,24,2,0,550,573,24661,24638,3.48e-04,35.6,100
EF198674,AF304460.1,97.576,660,14,1,1,660,24091,24748,0.0,1116,100
EF198674,AF304460.1,91.667,24,2,0,550,573,24661,24638,3.48e-04,35.6,100
EF198675,AF304460.1,99.242,660,3,1,1,660,24091,24748,0.0,1166,100
EF198675,AF304460.1,91.667,24,2,0,550,573,24661,24638,3.48e-04,35.6,100
EF198676,AF304460.1,97.424,660,15,1,1,660,24091,24748,0.0,1112,100
EF198676,AF304460.1,91.667,24,2,0,550,573,24661,24638,3.48e-04,35.6,100
EF198677,AF304460.1,97.576,660,14,1,1,660,24091,24748,0.0,1116,100
EF198677,AF304460.1,91.667,24,2,0,550,573,24661,24638,3.48e-04,35.6,100
EF198678,AF304460.1,97.576,660,14,1,1,660,24091,24748,0.0,1116,100
EF198678,AF304460.1,91.667,24,2,0,550,573,24661,24638,3.48e-04,35.6,100
EF198679,AF304460.1,99.696,658,2,0,1,658,24091,24748,0.0,1178,100
EF198679,AF304460.1,91.667,24,2,0,548,571,24661,24638,3.47e-04,35.6,100
EF549594,AF304460.1,100.000,81,0,0,1,81,14428,14508,7.87e-39,147,100
FJ235172,AF304460.1,95.105,286,14,0,1,286,20683,20968,1.66e-130,453,100
FJ235173,AF304460.1,95.105,286,14,0,1,286,20683,20968,1.66e-130,453,100
FJ235174,AF304460.1,94.755,286,15,0,1,286,20683,20968,7.04e-129,449,100
FJ235175,AF304460.1,95.455,286,13,0,1,286,20683,20968,1.36e-131,458,100
FJ235176,AF304460.1,95.105,286,14,0,1,286,20683,20968,1.66e-130,453,100
FJ235177,AF304460.1,95.455,286,13,0,1,286,20683,20968,1.36e-131,458,100
